Report ID,Report Type,Year,Arrest Date,Time,Time Range,Area Name,Reporting District,Age,Sex,Race,Charge Group Description,Arrest Type,Charge,Charge Description,Disposition Description,Address,Cross Street,LAT,LON,CD
210815717,RFC,2021,10/25/2021 0:00,1942,4pm-8pm,West LA,851,62,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,EXPOSITION,STONER,34.0375,-118.4622,11
210815720,RFC,2021,10/25/2021 0:00,1830,4pm-8pm,West LA,881,30,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GRANVILLE,EXPOSITION,34.0319,-118.449,11
210815721,RFC,2021,10/25/2021 0:00,1830,4pm-8pm,West LA,881,60,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GRANVILLE,EXPOSITION,34.0319,-118.449,11
210815722,RFC,2021,10/25/2021 0:00,1817,4pm-8pm,West LA,882,36,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PURDUE,TENNESSEE,34.0356,-118.4419,11
210815719,RFC,2021,10/25/2021 0:00,1830,4pm-8pm,West LA,881,28,Female,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GRANVILLE,EXPOSITION,34.0319,-118.449,11
210815718,RFC,2021,10/26/2021 0:00,1440,12pm-4pm,West LA,852,44,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,STONER,SANTA MONICA,34.0433,-118.4571,11
210216872,RFC,2021,10/26/2021 0:00,1700,4pm-8pm,Rampart,219,55,Male,Hispanic/Latino,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,CUSTER,SUNSET,34.0641,-118.2485,1
210815753,RFC,2021,10/27/2021 0:00,1430,12pm-4pm,West LA,882,33,Male,Black,,Infraction,41.18(K)LAM,,MISDEMEANOR COMPLAINT FILED,PURDUE AV,TENNESSEE AV,34.0356,-118.4419,11
211714452,RFC,2021,10/27/2021 0:00,1250,12pm-4pm,Devonshire,1787,55,Male,Black,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,PETIT,SAN JOSE,34.2375,-118.5227,12
210815895,RFC,2021,10/27/2021 0:00,1030,8am-12pm,West LA,883,52,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,COTNER,NEBRASKA,0,0,11
210815745,RFC,2021,10/27/2021 0:00,1650,4pm-8pm,West LA,852,57,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,STONER AV,SANTA MONICA BL,34.0433,-118.4571,11
210815747,RFC,2021,10/27/2021 0:00,1500,12pm-4pm,West LA,882,51,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,CORINTH AV,PICO BL,34.0355,-118.4404,11
211714460,RFC,2021,10/27/2021 0:00,845,8am-12pm,Devonshire,1729,25,Male,White,,Misdemeanor,41.18(A)1 L,,MISDEMEANOR COMPLAINT FILED,SAN FERNANDO MIS,BALBOA,34.2757,-118.5144,12
210815744,RFC,2021,10/27/2021 0:00,1650,4pm-8pm,West LA,852,40,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,STONER AV,SANTA MONICA BL,34.0433,-118.4571,11
210815754,RFC,2021,10/27/2021 0:00,1445,12pm-4pm,West LA,882,49,Male,Hispanic/Latino,,Infraction,41.18(K)LAM,,MISDEMEANOR COMPLAINT FILED,PURDUE AV,TENNESSEE AV,34.0356,-118.4419,11
210815751,RFC,2021,10/27/2021 0:00,1525,12pm-4pm,West LA,892,60,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,PICO BL,GATEWAY AV,34.0337,-118.4418,11
211516796,RFC,2021,10/28/2021 0:00,1120,8am-12pm,N Hollywood,1519,33,Male,Hispanic/Latino,,Infraction,41.18(A),,MISDEMEANOR COMPLAINT FILED,VINELAND,VANOWEN,34.194,-118.3703,2
210816200,RFC,2021,10/28/2021 0:00,1815,4pm-8pm,West LA,852,36,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SANTA MONICA BL,STONER,34.0433,-118.4571,11
211714467,RFC,2021,10/28/2021 0:00,1440,12pm-4pm,Devonshire,1762,39,Female,Hispanic/Latino,,Misdemeanor,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,9600 VARIEL AV,,34.2448,-118.5928,12
211714468,RFC,2021,10/28/2021 0:00,1415,12pm-4pm,Devonshire,1762,34,Female,Hispanic/Latino,,Misdemeanor,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,9600 VARIEL AV,,34.2448,-118.5928,12
210815955,RFC,2021,10/28/2021 0:00,1745,4pm-8pm,West LA,852,48,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SANTA MONICA BL,STONER,34.0433,-118.4571,11
210815954,RFC,2021,10/28/2021 0:00,1745,4pm-8pm,West LA,852,42,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SANTA MONICA,STONER,34.0433,-118.4571,11
211714465,RFC,2021,10/28/2021 0:00,1455,12pm-4pm,Devonshire,1762,45,Male,Hispanic/Latino,,Misdemeanor,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,VARIEL,ITASCA,34.2448,-118.5928,12
211516795,RFC,2021,10/28/2021 0:00,1120,8am-12pm,N Hollywood,1517,24,Male,Hispanic/Latino,,Infraction,41.18(A),,MISDEMEANOR COMPLAINT FILED,VINELAND,VANOWEN,34.194,-118.3703,2
210815956,RFC,2021,10/28/2021 0:00,1745,4pm-8pm,West LA,852,34,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,STONER,SANTA MONICA BL,34.0433,-118.4571,11
211516797,RFC,2021,10/28/2021 0:00,1120,8am-12pm,N Hollywood,1519,40,Male,Hispanic/Latino,,Infraction,41.18(A),,MISDEMEANOR COMPLAINT FILED,VINELAND,VANOWEN,34.194,-118.3703,2
210815953,RFC,2021,10/28/2021 0:00,1825,4pm-8pm,West LA,852,47,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BARRY,SANTA MONICA BL,34.0442,-118.455,11
211714470,RFC,2021,10/28/2021 0:00,1415,12pm-4pm,Devonshire,1762,38,Male,Hispanic/Latino,,Misdemeanor,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,9600 VARIEL AV,,34.2448,-118.5928,12
211714472,RFC,2021,10/28/2021 0:00,1350,12pm-4pm,Devonshire,1713,58,Male,Black,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,RINALDI,RESEDA,34.276,-118.5364,12
212018744,RFC,2021,10/28/2021 0:00,1520,12pm-4pm,Olympic,2029,41,Male,Other,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,400 S VERMONT,,34.0659,-118.2917,10
210815962,RFC,2021,10/29/2021 0:00,1310,12pm-4pm,West LA,892,63,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GATEWAY,PICO BL,34.0337,-118.4418,11
211516800,RFC,2021,10/29/2021 0:00,730,4am-8am,N Hollywood,1519,34,Male,Hispanic/Latino,,Infraction,41.18(A),,MISDEMEANOR COMPLAINT FILED,VINELAND,VANOWEN,34.194,-118.3703,2
210815958,RFC,2021,10/29/2021 0:00,1555,12pm-4pm,West LA,882,32,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PURDUE,TENNESSEE,34.0356,-118.4419,11
211516804,RFC,2021,10/29/2021 0:00,700,4am-8am,N Hollywood,1527,28,Female,Hispanic/Latino,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,VICTORY,VINELAND,34.1867,-118.3703,2
210816017,RFC,2021,10/29/2021 0:00,1310,12pm-4pm,West LA,892,45,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SAWTELLE AV,EXPOSITION BL,0,0,11
210816014,RFC,2021,10/29/2021 0:00,1230,12pm-4pm,West LA,882,60,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,EXPOSITION BL,STONER,0,0,11
210816006,RFC,2021,10/29/2021 0:00,1515,12pm-4pm,West LA,882,36,Female,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,TENNESSEE,CORINTH,0,0,11
210815961,RFC,2021,10/29/2021 0:00,1310,12pm-4pm,West LA,892,28,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GATEWAY,PICO,34.0337,-118.4418,11
210816016,RFC,2021,10/29/2021 0:00,1520,12pm-4pm,West LA,882,32,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CORINTH,TENNESSEE,0,0,11
211516803,RFC,2021,10/29/2021 0:00,705,4am-8am,N Hollywood,1527,37,Male,Hispanic/Latino,,Infraction,41.18(A),,MISDEMEANOR COMPLAINT FILED,VICTORY,VINELAND,34.1867,-118.3703,2
210816011,RFC,2021,10/29/2021 0:00,1350,12pm-4pm,West LA,892,61,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SAWTELLE,EXPOSITION,0,0,11
210815959,RFC,2021,10/29/2021 0:00,1230,12pm-4pm,West LA,882,29,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,EXPOSITION BL,STONER,34.038,-118.4436,11
211516805,RFC,2021,10/29/2021 0:00,630,4am-8am,N Hollywood,1519,32,Male,Hispanic/Latino,,Infraction,41.18(A)(I),,MISDEMEANOR COMPLAINT FILED,VINELAND,VICTORY,34.1867,-118.3703,2
210815957,RFC,2021,10/29/2021 0:00,1550,12pm-4pm,West LA,882,32,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,TENNESSEE,PURDUE,34.0356,-118.4419,11
210816004,RFC,2021,10/29/2021 0:00,1315,12pm-4pm,West LA,892,57,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PICO BL,EXPOSITION BL,0,0,11
211114897,RFC,2021,10/29/2021 0:00,1225,12pm-4pm,Northeast,1145,50,Male,Black,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,2700 RIVERSIDE DR,,34.1085,-118.2603,4
210816010,RFC,2021,10/29/2021 0:00,1340,12pm-4pm,West LA,892,49,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SAWTELLE,EXPOSITION,0,0,11
211114896,RFC,2021,10/29/2021 0:00,1210,12pm-4pm,Northeast,1145,45,Female,White,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,2700 RIVERSIDE DR,,34.1085,-118.2603,4
210816008,RFC,2021,10/29/2021 0:00,1220,12pm-4pm,West LA,881,28,Female,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,EXPOSITION BL,GRANVILLE,0,0,11
211516923,RFC,2021,10/29/2021 0:00,635,4am-8am,N Hollywood,1527,26,Male,Hispanic/Latino,,Infraction,41.18(A)(I),,MISDEMEANOR COMPLAINT FILED,VINELAND,VICTORY,34.1867,-118.3703,2
211516801,RFC,2021,10/29/2021 0:00,630,4am-8am,N Hollywood,1519,31,Male,Other,,Infraction,41.18(A),,MISDEMEANOR COMPLAINT FILED,VINELAND,VICTORY,34.1867,-118.3703,2
211516920,RFC,2021,10/29/2021 0:00,630,4am-8am,N Hollywood,1527,30,Male,White,,Infraction,41.18(A)(I),,MISDEMEANOR COMPLAINT FILED,VINELAND,VICTORY,34.1867,-118.3703,2
210816007,RFC,2021,10/29/2021 0:00,1230,12pm-4pm,West LA,881,30,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,EXPOSITION BL,GRANVILLE,0,0,11
210815960,RFC,2021,10/29/2021 0:00,1230,12pm-4pm,West LA,882,38,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,EXPOSITION BL,STONER,34.038,-118.4436,11
210816015,RFC,2021,10/29/2021 0:00,1510,12pm-4pm,West LA,882,49,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,TENNESSEE,PURDUE,0,0,11
211516925,RFC,2021,10/31/2021 0:00,820,8am-12pm,N Hollywood,1549,23,Male,White,,Infraction,41.18(A),,MISDEMEANOR COMPLAINT FILED,LANKERSHIM,CUMPSTON,34.17,-118.3777,2
211516924,RFC,2021,10/31/2021 0:00,820,8am-12pm,N Hollywood,1549,26,Male,Black,,Infraction,41.18(A),,MISDEMEANOR COMPLAINT FILED,LANKERSHIM,CUMPSTON,34.17,-118.3777,2
210816180,RFC,2021,11/1/2021 0:00,700,4am-8am,West LA,835,55,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SEPULVEDA BL,NEBRASKA,34.0459,-118.4429,5
210816181,RFC,2021,11/1/2021 0:00,1220,12pm-4pm,West LA,854,60,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER,OLYMPIC BL,34.0469,-118.4451,5
210816182,RFC,2021,11/1/2021 0:00,1200,8am-12pm,West LA,854,26,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER,NEBRASKA,34.045,-118.4443,5
210816337,RFC,2021,11/3/2021 0:00,1621,4pm-8pm,West LA,883,31,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER,MASSACHUSETTS,34.04,-118.4393,5
211115176,RFC,2021,11/5/2021 0:00,1500,12pm-4pm,Northeast,1102,45,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,MISDEMEANOR COMPLAINT FILED,GOODWIN,BRUNSWICK,34.1371,-118.269,13
210816345,RFC,2021,11/5/2021 0:00,1745,4pm-8pm,West LA,842,52,Female,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GARTH,CORNING,34.0465,-118.4588,11
210816343,RFC,2021,11/5/2021 0:00,1735,4pm-8pm,West LA,898,60,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BEVERLYWOOD,GARTH,34.0371,-118.381,10
211517289,RFC,2021,11/9/2021 0:00,920,8am-12pm,N Hollywood,1527,28,Female,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,VINELAND AV,VICTORY BL,34.1867,-118.3703,2
210816496,RFC,2021,11/10/2021 0:00,1935,4pm-8pm,West LA,899,50,Male,Hispanic/Latino,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,BEVERLYWOOD AV,GARTH AV,34.0361,-118.3805,10
210816421,RFC,2021,11/10/2021 0:00,1550,12pm-4pm,West LA,842,31,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BARRY AV,WILSHIRE BL,34.0501,-118.4601,11
210816494,RFC,2021,11/10/2021 0:00,1800,4pm-8pm,West LA,854,26,Female,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,COTNER AV,NEBRASKA AV,34.045,-118.4443,5
210816493,RFC,2021,11/10/2021 0:00,1800,4pm-8pm,West LA,854,31,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,COTNER AV,NEBRASKA AV,34.045,-118.4443,5
210816420,RFC,2021,11/10/2021 0:00,1550,12pm-4pm,West LA,842,35,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BARRY AV,WILSHIRE BL,34.0501,-118.4601,11
210816495,RFC,2021,11/10/2021 0:00,1715,4pm-8pm,West LA,881,28,Female,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION AV,GRANVILLE AV,34.0319,-118.449,11
210816492,RFC,2021,11/10/2021 0:00,1750,4pm-8pm,West LA,854,52,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,COTNER AV,NEBRASKA AV,34.045,-118.4443,5
210816491,RFC,2021,11/12/2021 0:00,1950,4pm-8pm,West LA,884,32,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,TENNESSEE AV,CORINTH AV,34.0397,-118.4301,5
210816490,RFC,2021,11/12/2021 0:00,1940,4pm-8pm,West LA,884,36,Female,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,TENNESSEE AV,CORINTH AV,34.0397,-118.4301,5
210816489,RFC,2021,11/12/2021 0:00,1330,12pm-4pm,West LA,855,72,Female,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,ROCHESTER AV,VETERAN AV,34.0517,-118.442,5
210816536,RFC,2021,11/13/2021 0:00,945,8am-12pm,West LA,881,27,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,GRANVILLE,OLYMPIC,34.0345,-118.451,11
211517485,RFC,2021,11/13/2021 0:00,1520,12pm-4pm,N Hollywood,1527,28,Male,Hispanic/Latino,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,11000 VICTORY BL,,34.1867,-118.3706,2
211517484,RFC,2021,11/13/2021 0:00,1520,12pm-4pm,N Hollywood,1527,32,Male,Hispanic/Latino,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,11000 VICTORY BL,,34.1867,-118.3706,2
210816537,RFC,2021,11/13/2021 0:00,845,8am-12pm,West LA,881,33,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,STONER,34.0328,-118.4483,11
210816535,RFC,2021,11/13/2021 0:00,855,8am-12pm,West LA,881,50,Female,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,GRANVILLE,EXPOSITION,34.0322,-118.449,11
210816533,RFC,2021,11/13/2021 0:00,830,8am-12pm,West LA,881,28,Female,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,GRANVILLE,34.0328,-118.4466,11
210816534,RFC,2021,11/13/2021 0:00,900,8am-12pm,West LA,881,53,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,STONER,34.0328,-118.4483,11
210816539,RFC,2021,11/13/2021 0:00,910,8am-12pm,West LA,881,30,Female,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,EXPOSITION,GRANVILLE,34.0328,-118.4466,11
210120696,RFC,2021,11/17/2021 0:00,1125,8am-12pm,Central,138,41,Male,Black,,Misdemeanor,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,4TH,OMAR,0,0,14
211319418,RFC,2021,11/17/2021 0:00,1045,8am-12pm,Newton,1371,75,Male,Hispanic/Latino,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,GRAND AV,54TH ST,33.9933,-118.2801,9
210816813,RFC,2021,11/20/2021 0:00,2110,8pm-12am,West LA,892,62,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,STOCKER AV,EXPOSITION BL,0,0,11
210816814,RFC,2021,11/20/2021 0:00,1355,12pm-4pm,West LA,882,33,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,PURDUE AV,PICO BL,0,0,11
210816818,RFC,2021,11/20/2021 0:00,1430,12pm-4pm,West LA,882,36,Female,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,TENNESSEE AV,CORINTH AV,0,0,11
210816806,RFC,2021,11/20/2021 0:00,1420,12pm-4pm,West LA,882,36,Male,White,,Infraction,41.18(K)LAM,,MISDEMEANOR COMPLAINT FILED,PURDUE AV,TENNESSEE AV,34.0356,-118.4419,11
210816812,RFC,2021,11/20/2021 0:00,2140,8pm-12am,West LA,892,28,Female,Black,,Infraction,41.18(K)LAM,,MISDEMEANOR COMPLAINT FILED,GRANVILLE AV,EXPOSITION BL,0,0,11
210816817,RFC,2021,11/20/2021 0:00,1420,12pm-4pm,West LA,882,57,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,TENNESSEE AV,CORINTH AV,0,0,11
210816815,RFC,2021,11/20/2021 0:00,2110,8pm-12am,West LA,882,49,Male,Hispanic/Latino,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,PURDUE AV,PICO BL,0,0,11
210817219,RFC,2021,11/23/2021 0:00,1510,12pm-4pm,West LA,852,48,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,STONER,SANTA MONICA,34.0433,-118.4571,11
211517827,RFC,2021,11/23/2021 0:00,1300,12pm-4pm,N Hollywood,1527,26,Male,Hispanic/Latino,,Misdemeanor,41.18(B),,MISDEMEANOR COMPLAINT FILED,VINELAND,HAMLIN,34.1885,-118.3703,2
211517826,RFC,2021,11/23/2021 0:00,1300,12pm-4pm,N Hollywood,1527,24,Male,Hispanic/Latino,,Misdemeanor,41.18(B),,MISDEMEANOR COMPLAINT FILED,VINELAND,VICTORY,34.1867,-118.3703,2
210817003,RFC,2021,11/24/2021 0:00,830,8am-12pm,West LA,891,54,Male,White,,Infraction,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,CENTINELA,PICO,34.028,-118.4531,11
210816975,RFC,2021,11/24/2021 0:00,1015,8am-12pm,West LA,882,57,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,TENNESSEE AV,CORINTH AV,34.0361,-118.441,11
210817006,RFC,2021,11/24/2021 0:00,930,8am-12pm,West LA,891,52,Male,White,,Misdemeanor,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,CENTINELA,PICO,34.028,-118.4531,11
210817220,RFC,2021,11/24/2021 0:00,830,8am-12pm,West LA,891,54,Female,White,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,CENTINELA,PICO,34.028,-118.4529,11
210816978,RFC,2021,11/24/2021 0:00,1015,8am-12pm,West LA,882,36,Female,Black,,Infraction,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,TENNESSEE AV,PURDUE AV,34.0356,-118.4419,11
210816965,RFC,2021,11/25/2021 0:00,1350,12pm-4pm,West LA,882,41,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,PICO BL,PURDUE AV,34.0342,-118.4407,11
210816972,RFC,2021,11/25/2021 0:00,1635,4pm-8pm,West LA,881,51,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,ARMACOST AV,LA GRANGE AV,34.0348,-118.4541,11
210816966,RFC,2021,11/25/2021 0:00,1355,12pm-4pm,West LA,882,27,Female,Hispanic/Latino,,Infraction,41.18(K)LAM,,MISDEMEANOR COMPLAINT FILED,PICO BL,PURDUE AV,34.0342,-118.4407,11
210816967,RFC,2021,11/25/2021 0:00,1635,4pm-8pm,West LA,881,37,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,ARMACOST AV,LA GRANGE AV,34.0348,-118.4541,11
210816970,RFC,2021,11/25/2021 0:00,1530,12pm-4pm,West LA,883,60,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,COTNER AV,OLYMPIC BL,34.0393,-118.4394,5
211518140,RFC,2021,11/29/2021 0:00,1210,12pm-4pm,N Hollywood,1527,32,Male,Hispanic/Latino,,Infraction,41.18(B),,MISDEMEANOR COMPLAINT FILED,VINELAND,HAMLIN,34.1885,-118.3703,2
211518141,RFC,2021,11/29/2021 0:00,1210,12pm-4pm,N Hollywood,1527,26,Male,Hispanic/Latino,,Infraction,41.18(B),,MISDEMEANOR COMPLAINT FILED,VINELAND,HAMLIN ST,34.1885,-118.3703,2
